Category,Subcategory,Title,URL,MotionID
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley para la protección de los menores en el entorno digital.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000179,162/000179
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley relativa a apoyar la vital labor de la UNRWA.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000168,162/000168
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley relativa a las medidas para asegurar el derecho efectivo a la vivienda.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000167,162/000167
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley para regular la inteligencia artificial para proteger a los más vulnerables.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000155,162/000155
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley sobre una Estrategia Nacional frente a la soledad no deseada.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000147,162/000147
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley relativa a la reducción de la jornada máxima legal de trabajo ordinario.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000129,162/000129
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley para bloquear la invasión inmigratoria ilegal que amenaza a España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000117,162/000117
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley para defender al campo español.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000116,162/000116
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley para la defensa de los transportistas y agricultores españoles ante los ataques sufridos en la frontera con Francia.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000115,162/000115
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley para el apoyo a la cadena de valor del sector del automóvil y despliegue del vehículo eléctrico y conectado de Galicia.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000108,162/000108
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley sobre la adopción de medidas para garantizar unas condiciones de jubilación digna de abogados y procuradores adscritos a sus mutualidades de protección social.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000105,162/000105
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley relativa a las actuaciones que el Gobierno debe tomar en relación con las infraestructuras y el transporte en la Comunidad Autónoma de Galicia.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000102,162/000102
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley para favorecer el acceso a alimentos básicos.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000091,162/000091
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley relativa a impulsar proyectos de transformación económica y social de nivel regional.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000090,162/000090
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley relativa a las medidas a adoptar por el Gobierno de España ante la ofensiva de Israel en Gaza y Cisjordania.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000089,162/000089
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley relativa al impulso de la red ferroviaria de Alta Velocidad-Y vasca.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000087,162/000087
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley sobre un Pacto de Estado por la Salud Mental.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000080,162/000080
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley sobre la movilidad sostenible y el fomento del uso de la bicicleta.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000078,162/000078
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley para deflactar el IRPF ajustándolo a la inflación para ayudar a las familias.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000073,162/000073
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley sobre la ampliación norte del Puerto de Valencia.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000061,162/000061
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley sobre medidas urgentes para garantizar el abastecimiento energético en los barrios que están sufriendo cortes en el suministro de la electricidad y reforma integral de los barrios con menor renta.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000057,162/000057
Función de orientación política,Proposición no de Ley ante el Pleno.,Proposición no de Ley sobre la reapertura de la línea ferroviaria internacional Pau-Canfranc-Zaragoza.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000014,162/000014
Función de orientación política,Proposición no de Ley ante el Pleno.,"Proposición no de Ley para impedir que miembros del Gobierno o cualquier autoridad o funcionario, colaboren, negocien o pacten con prófugos o condenados por la Justicia.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=162/000007,162/000007
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la implicación de la Vicepresidenta Primera del Gobierno y Ministra de Hacienda y la del Departamento que dirige en las tramas corruptas que cercan al Gobierno.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000102,173/000102
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para terminar con la precariedad residencial y garantizar un hogar digno a los españoles.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000101,173/000101
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que pretende adoptar el Gobierno para garantizar el funcionamiento de la red ferroviaria.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000100,173/000100
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre la política del Gobierno en materia de gobernanza de empresas públicas, y en particular sobre la SEPI, y su impacto en los acontecimientos recientes.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000099,173/000099
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre las causas del apagón eléctrico sucedido el 28 de abril de 2025, su impacto en términos de seguridad energética nacional, y las garantías urgentes que debe proporcionar el Gobierno para que no vuelva a suceder.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000098,173/000098
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que pretende adoptar el Gobierno para garantizar el suministro eléctrico en España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000097,173/000097
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de Interpelación urgente relativa a la posición del Gobierno sobre el control público de los sectores estratégicos.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000096,173/000096
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre los planes del Gobierno para poder afrontar, sin Presupuestos Generales del Estado, retos y amenazas de enorme impacto socioeconómico en España.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000095,173/000095
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que pretende adoptar el Gobierno para disminuir la delincuencia en España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000094,173/000094
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente para que el Ministro de Agricultura, Pesca y Alimentación informe de sus planes para defender al sistema alimentario español frente a las amenazas del actual contexto geoestratégico internacional.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000093,173/000093
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que pretende adoptar el Gobierno para que los españoles que trabajan en el extranjero vuelvan a España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000092,173/000092
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre el impacto en la economía canaria de la intención de imponer el empaquetado genérico de los productos del tabaco y relacionados.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000091,173/000091
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la nueva programación militar de la defensa y el nuevo concepto de seguridad y defensa del Gobierno.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000090,173/000090
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las causas y asunción de responsabilidades con relación a la agravación del caos ferroviario que sufrimos en Cataluña.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000089,173/000089
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que pretende adoptar el Gobierno para evitar la pérdida de soberanía que sufre España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000088,173/000088
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente relativa a la posición del Gobierno español ante los anuncios intervencionistas, belicistas, anexionistas y de apoyo a la limpieza étnica de los Estados Unidos de América.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000087,173/000087
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre la criminalidad en nuestro país y las medidas que tiene previsto adoptar el Gobierno para dar respuesta al aumento de ésta en España y, particularmente, en Navarra.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000086,173/000086
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las cesiones que acaba de realizar el Gobierno en materia de inmigración y fronteras.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000085,173/000085
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que adoptará el Gobierno para la restauración de las zonas arrasadas por la gota fría en Valencia.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000084,173/000084
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre el infierno fiscal al que este Gobierno está sometiendo a los españoles.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000083,173/000083
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que adoptará el Gobierno para garantizar la soberanía energética de España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000082,173/000082
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente relativa a la posición del Gobierno sobre la retribución del permiso parental de cuidados de 8 semanas.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000081,173/000081
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre cómo están afectando al Ministerio de Política Territorial y Memoria Democrática las ramificaciones territoriales de los casos de corrupción que afectan al PSOE y al entorno del Presidente del Gobierno.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000080,173/000080
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que adoptará el Gobierno para evitar que el Pacto Verde europeo arrase el campo español.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000079,173/000079
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre el fracaso de la política del Gobierno en materia de vivienda.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000078,173/000078
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre cuáles son las medidas que va a adoptar el Gobierno para garantizar que los españoles puedan acceder a una vivienda digna.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000077,173/000077
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la política del Gobierno para garantizar el derecho a la vivienda.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000076,173/000076
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre el balance de las actuaciones del Gobierno que han provocado el deterioro democrático actual.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000075,173/000075
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre cuáles son los planes del Gobierno para hacer frente al invierno demográfico que amenaza el futuro de España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000074,173/000074
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la atención sanitaria a los miles de migrantes que llegan a las costas canarias cada mes.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000073,173/000073
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre los escándalos que rodean la gestión del Ministro para la Transformación Digital y de la Función Pública.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000072,173/000072
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la democratización del sistema de representatividad y la lucha contra la precariedad laboral y económica del sector del transporte de mercancías por carretera.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000071,173/000071
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre cuál va a ser la política del Gobierno en materia de agua y fuentes de energía y su impacto en la economía española.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000070,173/000070
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que va a tomar el Gobierno para garantizar el acceso a la red y atender los nuevos suministros necesarios para la industria en sus procesos de reindustrialización y descarbonización.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000069,173/000069
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre cómo está afectando al Ministerio de Política Territorial y Memoria Democrática la presunta relación del ministro con la trama de compraventa de mascarillas durante la pandemia, que investiga la Audiencia Nacional.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000068,173/000068
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la política que va a desarrollar el Gobierno para afrontar la regularización de 900.000 inmigrantes.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000067,173/000067
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre los continuos ataques a jueces y magistrados por parte de miembros del Gobierno.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000066,173/000066
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la necesidad de implementar de manera urgente las ayudas que necesitan los afectados por la DANA.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000065,173/000065
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las responsabilidades y actuaciones del Ministerio del Interior durante la crisis provocada por la DANA.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000064,173/000064
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre los trámites pendientes, plazos y previsiones para la construcción de la segunda fase del Canal de Navarra.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000063,173/000063
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para garantizar los servicios ferroviarios en España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000062,173/000062
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre la política del Gobierno acerca de la participación de las Fuerzas Armadas en la preservación de la seguridad y el bienestar de los españoles en los supuestos de grave riesgo, catástrofes y necesidades públicas.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000061,173/000061
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente en relación con la desclasificación de toda la documentación vinculada al intento de Golpe de Estado de 23 de febrero de 1981.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000060,173/000060
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre la responsabilidad del Ministro de la Presidencia, Justicia y Relaciones con las Cortes en los múltiples casos de corrupción que involucran al Presidente Sánchez y a más de la mitad de su Gobierno.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000059,173/000059
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para garantizar el prestigio de las instituciones.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000058,173/000058
